Alignment,Outlier_Seq_No,Z_score,PT_ID
3JH0J,26,9940.ENSOARP00000006512,5.415233289605273
3JH0K,75,10160.XP_004628985.1,5.551745067873593
3JH0M,41,34839.XP_005390782.1,6.522452109013452
3JH0N,39,28737.XP_006891687.1,5.208381974466914
3JH0Q,37,9707.XP_004405239.1,4.5200784556915545
3JH0R,15,28737.XP_006886369.1,7.074703484544149
3JH0S,2,42254.XP_004616253.1,5.518657663219038
3JH0T,11,9978.XP_004596937.1,5.708448322665598
3JH0V,84,9365.XP_007522838.1,10.007283601984032
3JH0W,10,13616.ENSMODP00000024199,7.932213817566667
3JH0Y,9,89462.XP_006078092.1,7.115247042157959
3JH10,33,885580.XP_010637142.1,5.319451593481094
3JH11,6,29073.XP_008688437.1,7.4738621131544996
3JH12,24,10029.XP_007620637.1,4.833646501705205
3JH13,26,10036.XP_005087810.1,6.815662729564279
3JH14,51,61853.ENSNLEP00000003068,6.248193814280548
3JH15,18,9541.XP_005551364.1,6.730819142728036
3JH16,36,72004.XP_005890156.1,5.835263216906316
3JH17,30,9478.XP_008061120.1,8.685975055956204
3JH18,60,28737.XP_006896728.1,8.404864161694995
3JH1B,72,10160.XP_004644236.1,6.71596872985944
3JH1D,25,51337.XP_004655779.1,4.160167150246681
3JH1G,37,225400.XP_006779574.1,6.918065197829183
3JH1I,22,246437.XP_006166975.1,7.752054682824403
3JH1J,20,10181.XP_004838308.1,5.64759056517679
3JH1K,24,10181.XP_004842007.1,4.589485230903524
3JH1M,37,9818.XP_007942283.1,4.869797349581191
3JH1N,42,72004.XP_005903114.1,7.118052168020875
3JH1Q,47,42254.XP_004613699.1,5.142179018876797
3JH1R,39,482537.XP_008575451.1,5.054403400290018
3JH1S,52,79684.XP_005365531.1,7.365006214317975
3JH1T,63,51337.XP_004664512.1,5.078937850605758
3JH1U,13,9361.ENSDNOP00000029462,6.5294330173957595
3JH1V,16,9371.XP_004715367.1,5.877894810203417
3JH1W,49,9612.ENSCAFP00000022929,4.765765230878291
3JH1X,66,9402.XP_006906911.1,3.995950974346881
3JH1Z,108,9986.ENSOCUP00000000523,7.261698810062024
3JH21,32,225400.XP_006761569.1,5.389863386312303
3JH22,28,10029.XP_007623846.1,4.376739786052968
3JH24,35,9986.ENSOCUP00000012063,4.308710845374554
3JH25,1,9767.XP_007184686.1,4.452286519828939
3JH27,41,482537.XP_008574693.1,3.896669238916028
3JH28,6,29073.XP_008689957.1,4.655862320219602
3JH29,76,246437.XP_006148944.1,9.754478345670863
3JH2A,9,29073.XP_008707694.1,4.743416490252569
3JH2B,3,9361.ENSDNOP00000022962,3.614784456460256
3JH2C,44,29073.XP_008686978.1,6.605601397978005
3JH2D,55,13616.ENSMODP00000038434,6.704536389893945
3JH2F,57,9707.XP_004391903.1,5.778520948116922
3JH2H,65,9601.ENSPPYP00000009526,6.111373417516272
3JH2J,10,59538.XP_005981372.1,5.520996988098605
3JH2K,12,10029.XP_007616634.1,4.122317306836002
St. Dev == 0, crisp alignment at N-ter
3JH2N,36,59538.XP_005975418.1,6.314820513478797
3JH2P,13,9305.ENSSHAP00000017734,6.689654061530317
3JH2Q,8,10181.XP_004858016.1,5.1987623450972436
3JH2R,29,9767.XP_007193130.1,5.541177160149516
3JH2T,8,59538.XP_005968584.1,5.420605263713863
3JH2U,39,51337.XP_004670409.1,5.207842851412084
3JH2V,41,9694.XP_007097848.1,4.179710146088097
3JH2W,55,61853.ENSNLEP00000015415,5.0698609887349635
3JH2X,26,9978.XP_004590884.1,6.839163684462189
3JH2Y,10,34839.XP_005401959.1,4.651797278471973
3JH2Z,15,28737.XP_006894027.1,3.203134286112927
3JH30,26,9739.XP_004320130.1,7.742149303034056
3JH31,61,9694.XP_007073348.1,7.328304668980628
3JH32,55,10181.XP_004839546.1,4.190660642053409
3JH34,33,185453.XP_006876605.1,4.924239662289683
3JH35,67,27679.XP_010346499.1,7.2776377589415535
3JH38,5,27679.XP_010332478.1,8.808813680203945
3JH39,11,9365.XP_007521075.1,4.772308180863253
3JH3A,31,118797.XP_007472288.1,5.358732332458049
3JH3B,43,9694.XP_007073908.1,8.10744081509952
3JH3C,16,9478.XP_008053455.1,7.707592413761256
3JH3D,39,9713.XP_006737498.1,4.717641828660118
3JH3F,17,9365.XP_007527044.1,5.088063635411869
3JH3G,69,29078.XP_008157429.1,5.956379343257834
3JH3H,6,29073.XP_008701247.1,6.422282107252191
3JH3I,33,225400.XP_006757990.1,5.201824758625446
3JH3J,6,28737.XP_006885456.1,7.918501036519674
3JH3M,6,10036.XP_005077658.1,3.015113445777636
3JH3N,7,482537.XP_008591131.1,5.03901243969158
3JH3P,22,9361.ENSDNOP00000034066,5.929446399627147
3JH3Q,22,10181.XP_004843016.1,5.623480186838459
3JH3R,19,246437.XP_006156119.1,7.628256353441446
3JH3T,12,1026970.XP_008850302.1,3.1712998686883673
3JH3U,16,9478.XP_008053707.1,6.535657026799649
3JH3W,2,89462.XP_006075674.1,8.278340678674608
3JH3Y,9,59538.XP_005983223.1,7.561136852382431
3JH3Z,10,13616.ENSMODP00000004687,4.345925276445032
3JH40,92,10029.XP_007652209.1,10.109411663765641
3JH43,43,89462.XP_006054549.1,8.32792157460439
3JH44,13,72004.XP_005909286.1,4.454785478461532
3JH45,67,9601.ENSPPYP00000005602,7.178782889761603
3JH46,16,9478.XP_008058908.1,5.58111360660749
3JH47,14,42254.XP_004617353.1,4.414263065529715
3JH49,23,9778.XP_004387567.1,6.985868656718728
3JH4A,11,109478.XP_005874820.1,6.700126639986926
3JH4B,51,29073.XP_008688469.1,6.479807221361243
3JH4C,19,9541.XP_005587754.1,3.254636298124017
3JH4E,11,89462.XP_006066398.1,6.708344280007326
3JH4G,34,9361.ENSDNOP00000022243,4.95562196986994
3JH4H,10,10090.ENSMUSP00000028304,4.460409404750634
3JH4I,5,34839.XP_005410318.1,7.370699037458606
St. Dev == 0, crisp alignment at N-ter
3JH4K,111,9940.ENSOARP00000006740,9.260519797202532
3JH4M,26,885580.XP_010615595.1,5.226930970731616
3JH4N,89,9597.XP_008953003.1,5.4355505526465775
3JH4P,21,9478.XP_008061444.1,4.148396588105663
3JH4R,29,9767.XP_007194112.1,4.8303607337865095
St. Dev == 0, crisp alignment at N-ter
3JH4T,35,1026970.XP_008838354.1,5.006716273579407
3JH4U,4,9767.XP_007197488.1,3.6999331622703986
3JH4V,23,9767.XP_007182129.1,3.0838274553848275
3JH4W,16,61853.ENSNLEP00000015694,7.728988358108859
3JH4Z,11,89462.XP_006050948.1,3.3196157317074855
3JH50,17,9365.XP_007539823.1,3.851965505038792
3JH51,33,9778.XP_004373595.1,7.269403010555321
3JH52,31,9694.XP_007080808.1,6.806486238539345
3JH53,30,1026970.XP_008840522.1,5.09705873487348
3JH55,32,246437.XP_006154343.1,7.007822488568657
3JH57,52,34839.XP_005400646.1,4.54339370295896
3JH58,97,9365.XP_007534853.1,7.977028850771224
3JH59,9,27679.XP_010340832.1,7.377579442379329
3JH5A,138,10042.XP_006984308.1,9.549193491928921
3JH5B,90,9597.XP_008964184.1,5.915633060256797
3JH5D,26,27679.XP_003924209.2,5.678803699489136
3JH5E,7,246437.XP_006163061.1,6.551197781084764
3JH5F,40,29073.XP_008689057.1,5.71333943296366
3JH5H,19,9541.XP_005541193.1,5.919230075304322
3JH5I,7,27679.XP_010343907.1,6.360743662306909
3JH5J,22,10042.XP_006998010.1,7.874039095831361
3JH5K,16,9478.XP_008066082.1,8.186040708028813
3JH5N,9,61622.XP_010378261.1,3.097144908005474
3JH5P,9,10181.XP_004876944.1,6.763938665336066
3JH5Q,15,9541.XP_005557788.1,4.366367048503593
3JH5R,28,9707.XP_004414514.1,4.062874203563009
3JH5S,141,61622.XP_010356383.1,12.334785867839365
3JH5T,19,9305.ENSSHAP00000018318,3.334129501326436
3JH5V,5,9483.ENSCJAP00000051473,4.092690316293858
3JH5Y,45,42254.XP_004612909.1,5.188259505852582
3JH5Z,49,9593.ENSGGOP00000021156,6.972916902155431
3JH60,51,13616.ENSMODP00000023421,5.711162747456781
3JH61,35,225400.XP_006768789.1,4.068378369109597
3JH62,1,9694.XP_007078470.1,6.4264275005101
3JH63,19,9940.ENSOARP00000018251,4.328584273028784
3JH64,16,9733.XP_004271009.1,3.1783622509992795
3JH65,9,885580.XP_010605320.1,3.6108169087164437
3JH66,41,225400.XP_006756823.1,4.342144147276389
St. Dev == 0, crisp alignment at N-ter
3JH6A,45,885580.XP_010635398.1,7.495613074653437
3JH6B,3,72004.XP_005907200.1,3.604934917109557
3JH6E,7,28737.XP_006885650.1,6.822735722123835
3JH6G,47,9767.XP_007198636.1,5.06461470208356
3JH6H,2,10042.XP_006973116.1,4.084726146858787
3JH6J,8,61622.XP_010377668.1,3.738275682941226
3JH6K,34,60711.ENSCSAP00000007692,5.136447417776326
3JH6M,49,118797.XP_007448651.1,7.303177677939938
3JH6P,25,10181.XP_004850917.1,5.429813043214687
3JH6R,55,42254.XP_004621980.1,7.364612030367321
3JH6S,8,225400.XP_006771673.1,6.552414329960299
3JH6T,20,9541.XP_005566854.1,5.831207841531948
3JH6U,40,246437.XP_006149182.1,6.058703361316004
3JH6V,54,118797.XP_007448606.1,5.9736357567928104
3JH6W,42,9597.XP_008968999.1,5.308542260172871
3JH6Y,32,10029.XP_007607159.1,4.626119969055848
3JH6Z,48,225400.XP_006774467.1,7.791937224739796
3JH70,56,10036.XP_005071752.1,4.538662833881452
St. Dev == 0, crisp alignment at N-ter
3JH73,49,109478.XP_005874367.1,6.367567121263017
3JH74,18,9541.XP_005576353.1,4.9491439978066305
3JH75,54,9707.XP_004393238.1,3.9672624864628205
3JH77,18,10181.XP_004867232.1,4.388465278034735
3JH78,42,9767.XP_007195688.1,4.208993668166565
3JH7A,30,42254.XP_004616340.1,4.690253808121903
3JH7C,7,59538.XP_005971498.1,5.463843901978446
3JH7D,34,885580.XP_010608161.1,3.1392243196602427
3JH7F,23,482537.XP_008591680.1,4.457171479692845
3JH7G,62,9555.ENSPANP00000002055,6.8153271535947795
3JH7H,54,109478.XP_005879852.1,5.34988737219338
3JH7J,27,9778.XP_004383415.1,4.48417865873467
St. Dev == 0, crisp alignment at N-ter
3JH7N,17,9361.ENSDNOP00000026263,5.453957249704725
3JH7P,41,9733.XP_004270182.1,6.1708758096335
St. Dev == 0, crisp alignment at N-ter
3JH7S,58,9597.XP_008957371.1,7.8683177587270094
3JH7T,31,885580.XP_010629885.1,5.46750029353223
3JH7U,63,9668.ENSMPUP00000008666,6.986335077134292
3JH7V,32,9978.XP_004598121.1,7.569893538426888
3JH7W,47,109478.XP_005865679.1,8.000946913656627
3JH7X,18,9541.XP_005553644.1,6.607704661032635
3JH81,35,79684.XP_005367000.1,4.032699543076252
St. Dev == 0, crisp alignment at N-ter
3JH87,19,9478.XP_008071688.1,6.307519761356166
3JH88,28,9733.XP_004281958.1,7.932862014708769
3JH89,15,9541.XP_005589751.1,4.127788292071018
3JH8B,51,10090.ENSMUSP00000048773,3.2497406573105136
3JH8D,18,9478.XP_008046628.1,3.3616040902727593
3JH8E,6,9597.XP_008972276.1,3.314615274386328
3JH8F,5,185453.XP_006864906.1,3.864321161994521
3JH8G,39,9694.XP_007096551.1,5.756907561273415
3JH8I,35,79684.XP_005353430.1,4.283097914822869
3JH8J,10,59538.XP_005965037.1,4.649099286504273
3JH8K,12,72004.XP_005895156.1,3.527273806292775
3JH8P,5,9978.XP_004597190.1,3.409533339018041
3JH8Q,8,9778.XP_004379599.1,3.423578423428639
3JH8S,8,10029.XP_007609924.1,4.817350268551205
3JH8U,10,185453.XP_006875542.1,3.689854974450665
3JH8V,8,13616.ENSMODP00000026437,5.749472142092119
St. Dev == 0, crisp alignment at N-ter
3JH95,25,42254.XP_004602886.1,3.327617033307999
3JH96,10,34839.XP_005395783.1,3.174072498398221
3JH97,36,9778.XP_004386260.1,5.057464653482127
3JH99,19,9541.XP_005574628.1,5.6087741217258085
3JH9D,6,185453.XP_006876823.1,3.7196290832910566
3JH9M,1,9733.XP_004282455.1,3.150343144089358
3JH9Q,17,246437.XP_006161726.1,3.880487830327277
3JH9S,28,9940.ENSOARP00000002556,7.00015014050538
3JH9T,51,42254.XP_004622239.1,5.4946371981445905
3JHA1,36,109478.XP_005872331.1,7.950633979309788
3JHA2,25,10160.XP_004646199.1,9.095114435447186
3JHA3,90,9597.XP_008974538.1,7.551474299731582
3JHA4,3,34839.XP_005392497.1,7.652907379944695
3JHA5,71,1026970.XP_008841383.1,7.470590715588824
3JHA6,46,132908.ENSPVAP00000004424,3.677706990560768
3JHA7,12,225400.XP_006763752.1,4.248159547231938
3JHA8,9,10160.XP_004633278.1,3.3219349120986026
3JHA9,48,9668.ENSMPUP00000004379,6.999235140863259
3JHAA,45,885580.XP_010625504.1,7.782124233782767
3JHAB,10,10181.XP_004859877.1,5.028171165931398
3JHAD,5,10181.XP_004841949.1,3.6896523928561646
3JHAE,2,9707.XP_004411276.1,4.510917514784844
3JHAF,6,118797.XP_007460806.1,5.193609797804957
3JHAG,54,9601.ENSPPYP00000018116,7.4136743154801685
3JHAH,38,9986.ENSOCUP00000015026,7.218471233606459
3JHAI,11,10181.XP_004862571.1,7.746814032592834
3JHAJ,11,10160.XP_004642882.1,4.97448252974491
3JHAP,35,246437.XP_006146701.1,6.744471754851015
3JHAQ,9,28737.XP_006891694.1,7.7398750525587605
3JHAR,63,9685.ENSFCAP00000015080,6.236582864288797
3JHAS,12,10042.XP_006988756.1,7.446881446562143
3JHAT,4,34839.XP_005377990.1,4.026394040501298
3JHAV,58,34839.XP_005413583.1,7.007711273370146
3JHAW,52,61622.XP_010352693.1,4.689369938403208
3JHAX,16,9402.XP_006922188.1,7.747823191490269
3JHAY,48,79684.XP_005366831.1,8.702874995144997
3JHAZ,40,42254.XP_004619761.1,5.884616613496879
3JHB0,16,9478.XP_008046697.1,5.534735682925039
3JHB2,14,27679.XP_003939460.2,6.625034246573906
3JHB3,44,9818.XP_007940890.1,6.239448038267675
3JHB4,16,9371.XP_004704839.1,4.266330578192437
3JHB5,14,79684.XP_005369572.1,11.298435734226425
3JHB6,7,246437.XP_006143041.1,7.525839030977986
3JHB8,25,10160.XP_004634467.1,5.084514676554652
3JHBA,98,9541.XP_005569715.1,7.846462970415576
3JHBB,11,10160.XP_004648781.1,4.961876811197847
3JHBC,46,27679.XP_010348701.1,3.8746300312500965
3JHBD,5,29073.XP_008696454.1,7.337530310673871
3JHBE,55,9668.ENSMPUP00000008613,7.863895958027393
3JHBF,7,225400.XP_006772460.1,6.167304400170016
St. Dev == 0, crisp alignment at N-ter
3JHBH,55,10029.XP_007631684.1,3.899521161969172
3JHBI,17,9305.ENSSHAP00000016349,6.758935120331142
3JHBK,6,34839.XP_005395183.1,4.915428605763272
3JHBM,6,42254.XP_004622073.1,13.815612081913347
3JHBN,12,885580.XP_010623333.1,3.6657345525403926
3JHBP,31,9986.ENSOCUP00000007450,7.939533964021389
3JHBQ,2,246437.XP_006143211.1,8.284050663857196
3JHBR,21,10160.XP_004638716.1,5.467648285391812
3JHBS,2,42254.XP_004621379.1,4.2713967263131964
3JHBT,16,9668.ENSMPUP00000007285,3.0722910251775533
3JHBU,18,10029.XP_007613477.1,4.557907627546401
3JHBV,40,61853.ENSNLEP00000004508,4.580493110958759
3JHBW,33,9978.XP_004587225.1,4.407213390691774
3JHBX,1,42254.XP_004606841.1,10.4284873508249
3JHBY,55,9707.XP_004393963.1,5.076464776978349
3JHBZ,23,10029.XP_007617400.1,4.451726217675782
3JHC0,53,9733.XP_004280196.1,8.519909640839927
3JHC1,6,9785.ENSLAFP00000001753,4.449195805345567
3JHC2,31,10036.XP_005066982.1,4.7718306748247095
3JHC3,26,9541.XP_005566926.1,5.696258725135703
3JHC4,69,28737.XP_006889843.1,6.903198045804429
3JHC5,9,225400.XP_006772449.1,6.015979355293232
3JHC6,14,9402.XP_006915875.1,7.889515049285284
3JHC7,1,246437.XP_006168397.1,5.774686862735558
3JHC8,28,9707.XP_004412711.1,4.00870900828847
3JHC9,54,9365.XP_007532314.1,6.0868431112801895
3JHCA,32,29073.XP_008693060.1,4.992107087050937
3JHCB,62,51337.XP_004657454.1,4.230925288850106
3JHCC,1,9739.XP_004318065.1,7.30388760822265
3JHCE,32,1026970.XP_008838316.1,6.578461176954337
3JHCF,44,10181.XP_004858911.1,6.692832494468278
3JHCG,43,9818.XP_007937921.1,6.8090242615935805
3JHCH,23,10160.XP_004645473.1,6.48188290313465
3JHCJ,22,42254.XP_004610267.1,4.2145126505923365
3JHCK,16,9541.XP_005595476.1,3.541316709345956
3JHCP,16,9978.XP_004592219.1,3.647090031278061
3JHCQ,47,9739.XP_004327226.1,6.467388139520846
3JHCR,9,885580.XP_010606999.1,3.7336247483496128
3JHCS,23,246437.XP_006160058.1,4.690338340765138
3JHCT,10,28737.XP_006898066.1,6.3258443092860555
3JHCU,51,246437.XP_006161501.1,7.501221751137595
3JHCV,22,9818.XP_007953250.1,4.054431258005283
3JHCW,60,51337.XP_004649822.1,6.961817471902602
3JHCY,13,34839.XP_005384418.1,7.038037992822205
3JHCZ,3,9361.ENSDNOP00000022959,3.7004590938724067
3JHD1,114,61622.XP_010380098.1,9.512862968020643
3JHD2,35,59538.XP_005960541.1,4.573147958388021
3JHD3,9,10160.XP_004641160.1,6.845575267631607
3JHD4,17,9258.ENSOANP00000018209,6.886249202765382
3JHD5,3,34839.XP_005380966.1,5.33130279021729
3JHD6,41,9818.XP_007932922.1,4.134919061106084
3JHD7,46,9818.XP_007942185.1,7.61322229388891
3JHD8,29,10036.XP_005074329.1,7.584734404221419
3JHD9,6,246437.XP_006148169.1,6.526733969467778
3JHDA,10,10029.XP_007612540.1,3.8755963313689943
3JHDB,17,9371.XP_004717017.1,4.656064049537944
3JHDC,51,89462.XP_006064556.1,8.114926173595459
3JHDD,34,885580.XP_010609438.1,3.2059839122048914
3JHDG,16,9371.XP_004710617.1,5.450463688651193
3JHDI,37,1026970.XP_008846527.1,3.616318920290608
3JHDJ,52,89462.XP_006077229.1,4.061888430616579
3JHDM,34,246437.XP_006161737.1,7.047196933948452
3JHDN,43,225400.XP_006775780.1,7.0733066419559645
3JHDP,10,9713.XP_006743597.1,3.108996474347949
3JHDQ,23,9733.XP_004270909.1,3.8076501042654693
3JHDR,7,885580.XP_010622626.1,6.151852543117282
3JHDS,29,9818.XP_007954330.1,5.892509155232962
3JHDT,33,885580.XP_010618404.1,4.512299988618959
3JHDU,23,9778.XP_004390005.1,4.757382311994033
3JHDV,49,59538.XP_005975062.1,4.184591927650157
3JHDX,68,34839.XP_005411634.1,7.372127154920579
3JHDY,51,51337.XP_004673108.1,6.47773318962239
3JHDZ,3,34839.XP_005397406.1,5.911785049427361
3JHE0,34,9478.XP_008066058.1,4.325429726251465
3JHE1,33,246437.XP_006147356.1,6.539700577634497
3JHE2,7,246437.XP_006142236.1,6.279327666291001
3JHE3,4,34839.XP_005381195.1,7.881771818284614
3JHE4,45,9694.XP_007077759.1,7.286280782432793
3JHE6,50,9733.XP_004280075.1,6.565082462590608
3JHE7,21,9767.XP_007176337.1,3.2355702988929567
3JHE9,128,246437.XP_006168795.1,6.854586807130527
3JHEA,33,885580.XP_010622006.1,6.72024525448218
3JHED,20,10181.XP_004848095.1,6.012268439014902
3JHEE,16,10116.ENSRNOP00000066874,4.438423039486776
3JHEF,42,29073.XP_008702553.1,5.892504746946738
3JHEG,28,9818.XP_007957997.1,5.066283835855597
3JHEH,15,9258.ENSOANP00000002450,8.607679611042704
3JHEI,45,42254.XP_004621372.1,3.4089930858535653
3JHEJ,2,246437.XP_006143291.1,4.864317749894084
3JHEK,35,34839.XP_005405399.1,3.273603232782121
3JHEN,49,185453.XP_006861124.1,4.694249344365396
St. Dev == 0, crisp alignment at N-ter
3JHES,3,10181.XP_004835514.1,4.958874558563353
3JHET,41,246437.XP_006156186.1,8.118062705177463
3JHEU,32,10036.XP_005077642.1,5.459743355129675
3JHEV,20,9818.XP_007949429.1,3.4339411766299146
3JHEW,15,10029.XP_007612621.1,5.266979098140186
3JHEY,3,29073.XP_008706392.1,6.574512162441813
3JHEZ,4,9402.XP_006918267.1,3.6465090579498844
3JHF1,25,9940.ENSOARP00000007954,3.7955870459240573
3JHF3,24,61622.XP_010358460.1,11.986911602128567
3JHF4,90,72004.XP_005901090.1,6.658913257965866
3JHF5,12,9258.ENSOANP00000004050,4.946976545127912
3JHF6,54,10181.XP_004870720.1,6.763128420862394
3JHF7,46,10181.XP_004848173.1,3.0432737139119936
3JHF9,17,9305.ENSSHAP00000010708,7.521930308335073
3JHFA,12,59538.XP_005963708.1,4.94680417709291
3JHFB,20,9315.ENSMEUP00000009400,4.3560398593806635
3JHFC,67,10181.XP_004846802.1,6.11223235020479
3JHFD,10,9361.ENSDNOP00000033424,3.892470715785127
3JHFE,8,27679.XP_010336079.1,4.808526883019281
3JHFF,46,482537.XP_008561322.1,5.182751508781448
3JHFG,10,9597.XP_008963697.1,3.8575046775074306
3JHFH,29,9541.XP_005539972.1,3.9842454629702853
3JHFI,7,1026970.XP_008838152.1,4.088626637211394
3JHFJ,19,9541.XP_005559866.1,5.4073477446416245
3JHFK,14,51337.XP_004671766.1,7.017814470147819
3JHFM,49,9694.XP_007086763.1,4.520635596716738
3JHFQ,4,27679.XP_010335180.1,7.397783612252851
3JHFR,21,9478.XP_008066826.1,5.593286993224076
3JHFT,10,10029.XP_007645685.1,5.772343045826581
3JHFV,137,51337.XP_004662904.1,12.093835963764482
3JHFW,26,9978.XP_004592720.1,4.475827359457936
3JHFX,230,10029.XP_007622308.1,11.538865181232119
3JHFY,45,9694.XP_007087900.1,7.770620411194863
3JHFZ,42,109478.XP_005878054.1,6.906773958299109
3JHG1,18,9361.ENSDNOP00000018262,6.235287877011514
3JHG3,36,89462.XP_006055245.1,5.043132410913278
3JHG6,20,9940.ENSOARP00000018521,3.8077613744973324
3JHG7,30,10029.XP_007637504.1,7.79107052440174
3JHG8,57,79684.XP_005365943.1,7.6090978770836335
3JHG9,4,28737.XP_006900610.1,3.6115777946212826
3JHGA,53,9541.XP_005555134.1,5.683058620989769
3JHGB,50,29073.XP_008709938.1,5.655389864532229
3JHGC,19,10042.XP_006998214.1,4.5572032054600164
3JHGD,12,42254.XP_004614916.1,5.063909537066749
3JHGG,48,28737.XP_006898141.1,6.263059556467263
3JHGI,7,72004.XP_005909187.1,5.771752859434603
3JHGJ,26,10042.XP_006997173.1,5.000822340348715
3JHGK,10,10181.XP_004871500.1,5.84012817537348
3JHGM,75,885580.XP_010630677.1,7.823428498941237
3JHGN,14,59538.XP_005957708.1,5.170534400859442
3JHGP,16,10181.XP_004856332.1,5.409738294722141
3JHGQ,45,109478.XP_005868823.1,3.6104803415110656
3JHGR,37,9713.XP_006733833.1,5.5691457707070855
3JHGT,38,185453.XP_006869783.1,5.873730657140292
3JHGU,58,59538.XP_005960471.1,3.610716696760818
3JHGV,37,27679.XP_010340417.1,9.228983498815092
3JHGW,19,9541.XP_005588974.1,6.459980070935834
3JHGX,35,885580.XP_010605017.1,7.1396984527303555
3JHGY,10,59463.ENSMLUP00000001330,7.099621301020125
3JHGZ,46,9597.XP_003817170.1,6.220875623502996
3JHH0,53,109478.XP_005865917.1,7.176950392279437
3JHH1,23,1026970.XP_008854432.1,4.553376919167465
3JHH2,46,29073.XP_008702022.1,4.531167921969679
3JHH4,78,10160.XP_004624556.1,10.292580387036793
3JHH6,30,109478.XP_005875933.1,6.866848364181536
3JHH7,34,246437.XP_006144272.1,6.01314601272208
3JHH8,17,9785.ENSLAFP00000026069,3.861621973071432
3JHH9,30,34839.XP_005395420.1,6.8644317928557115
3JHHE,37,34839.XP_005403310.1,6.079949910546762
St. Dev == 0, crisp alignment at N-ter
3JHHH,31,118797.XP_007455361.1,6.127970977949248
3JHHI,46,9707.XP_004406740.1,6.924668209908417
3JHHJ,19,9361.ENSDNOP00000011840,8.307471607356973
3JHHK,7,9361.ENSDNOP00000032323,3.0245266375792412
3JHHM,9,59463.ENSMLUP00000010770,3.2839532949979544
3JHHN,16,9361.ENSDNOP00000022877,5.83922002067963
3JHHP,45,9739.XP_004318368.1,7.129775646578159
3JHHR,61,34839.XP_005382998.1,5.814434822184371
3JHHS,40,9707.XP_004405644.1,6.9353645449340275
St. Dev == 0, crisp alignment at N-ter
3JHHU,16,10160.XP_004629308.1,5.983630228577587
3JHHV,40,9767.XP_007171769.1,6.090086588295847
3JHHW,26,885580.XP_010615604.1,4.5846308064956105
3JHI3,35,246437.XP_006161511.1,7.3343736650218
St. Dev == 0, crisp alignment at N-ter
3JHI5,18,9361.ENSDNOP00000029042,5.042219165325534
3JHI6,34,79684.XP_005353414.1,8.440356954887465
3JHI7,54,9541.XP_005541173.1,5.9919898923998
3JHI9,31,9823.ENSSSCP00000002268,3.4609605920633895
3JHIB,29,10029.XP_007611293.1,5.5167974259772095
3JHID,59,9601.ENSPPYP00000016397,5.631926738889423
3JHIE,47,109478.XP_005860760.1,5.4318220292267005
3JHIF,59,9612.ENSCAFP00000018954,5.848704434248517
